provider,region,instance
azure,us-east-2,sles-enterprise-basic-nc24r-standard
azure,us-east-2,sles-enterprise-basic-nv6-standard
azure,us-east-2,sles-enterprise-basic-nv12-standard
azure,us-east-2,sles-enterprise-basic-nv24-standard
azure,us-central,sles-enterprise-basic-a2-standard
azure,us-central,sles-enterprise-basic-a3-standard
azure,us-central,sles-enterprise-basic-a4-standard
azure,us-central,sles-enterprise-basic-a5-standard
azure,us-central,sles-enterprise-basic-a6-standard
azure,us-central,sles-enterprise-basic-a7-standard
azure,us-central,sles-enterprise-basic-a8-standard
azure,us-central,sles-enterprise-basic-a9-standard
azure,us-central,sles-enterprise-basic-a10-standard
azure,us-central,sles-enterprise-basic-a11-standard
azure,us-central,sles-enterprise-basic-a2v2-standard
azure,us-central,sles-enterprise-basic-a2mv2-standard
azure,us-central,sles-enterprise-basic-a4v2-standard
azure,us-central,sles-enterprise-basic-a4mv2-standard
azure,us-central,sles-enterprise-basic-a8mv2-standard
azure,us-central,sles-enterprise-basic-a8v2-standard
azure,us-central,sles-enterprise-basic-d1-standard
azure,us-central,sles-enterprise-basic-d2-standard
azure,us-central,sles-enterprise-basic-d3-standard
azure,us-central,sles-enterprise-basic-d4-standard
azure,us-central,sles-enterprise-basic-d11-standard
azure,us-central,sles-enterprise-basic-d12-standard
azure,us-central,sles-enterprise-basic-d13-standard
azure,us-central,sles-enterprise-basic-d14-standard
azure,us-central,sles-enterprise-basic-f1-standard
azure,us-central,sles-enterprise-basic-f2-standard
azure,us-central,sles-enterprise-basic-f4-standard
azure,us-central,sles-enterprise-basic-f8-standard
azure,us-central,sles-enterprise-basic-f16-standard
azure,us-central,sles-enterprise-basic-f1s-standard
azure,us-central,sles-enterprise-basic-f2s-standard
azure,us-central,sles-enterprise-basic-f4s-standard
azure,us-central,sles-enterprise-basic-f8s-standard
azure,us-central,sles-enterprise-basic-f16s-standard
azure,us-central,sles-enterprise-basic-d1v2-standard
azure,us-central,sles-enterprise-basic-d11v2-standard
azure,us-central,sles-enterprise-basic-d2v2-standard
azure,us-central,sles-enterprise-basic-d3v2-standard
azure,us-central,sles-enterprise-basic-d12v2-standard
azure,us-central,sles-enterprise-basic-d4v2-standard
azure,us-central,sles-enterprise-basic-d13v2-standard
azure,us-central,sles-enterprise-basic-d14v2-standard
azure,us-central,sles-enterprise-basic-d5v2-standard
azure,us-central,sles-enterprise-basic-d15v2-standard
azure,us-central,sles-enterprise-basic-ds1-standard
azure,us-central,sles-enterprise-basic-ds2-standard
azure,us-central,sles-enterprise-basic-ds3-standard
azure,us-central,sles-enterprise-basic-ds4-standard
azure,us-central,sles-enterprise-basic-ds1v2-standard
azure,us-central,sles-enterprise-basic-ds2v2-standard
azure,us-central,sles-enterprise-basic-ds3v2-standard
azure,us-central,sles-enterprise-basic-ds4v2-standard
azure,us-central,sles-enterprise-basic-ds5v2-standard
azure,us-central,sles-enterprise-basic-ds11v2-standard
azure,us-central,sles-enterprise-basic-ds12v2-standard
azure,us-central,sles-enterprise-basic-ds13v2-standard
azure,us-central,sles-enterprise-basic-ds14v2-standard
azure,us-central,sles-enterprise-basic-ds15v2-standard
azure,us-central,sles-enterprise-basic-g1-standard
azure,us-central,sles-enterprise-basic-g2-standard
azure,us-central,sles-enterprise-basic-g3-standard
azure,us-central,sles-enterprise-basic-g4-standard
azure,us-central,sles-enterprise-basic-g5-standard
azure,us-central,sles-enterprise-basic-gs1-standard
azure,us-central,sles-enterprise-basic-gs2-standard
azure,us-central,sles-enterprise-basic-gs3-standard
azure,us-central,sles-enterprise-basic-gs4-standard
azure,us-central,sles-enterprise-basic-gs5-standard
azure,us-central,sles-enterprise-basic-nc6-standard
azure,us-central,sles-enterprise-basic-nc12-standard
azure,us-central,sles-enterprise-basic-nc24-standard
azure,us-central,sles-enterprise-basic-nc24r-standard
azure,us-central,sles-enterprise-basic-nv6-standard
azure,us-central,sles-enterprise-basic-nv12-standard
azure,us-central,sles-enterprise-basic-nv24-standard
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,asia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,asia-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,europe-west1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-west1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,australia-southeast1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,europe-west3-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,australia-southeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,asia-northeast1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-central1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-east1-d,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,us-central1-c,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,europe-west3-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-8
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-16
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-32
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-64
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-2
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-4
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-8
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-16
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-32
gcp,southamerica-east1-b,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHMEM-64
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-1
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-2
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-4
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-8
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-16
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-32
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-STANDARD-64
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-2
gcp,southamerica-east1-a,CP-COMPUTEENGINE-VMIMAGE-N1-HIGHCPU-4
